lgcode,name,lat,lng
13114,野方五丁目,35.717354022,139.653533086
13114,野方六丁目,35.719714125,139.653481739
13114,東中野一丁目,35.701667781,139.687159061
13114,東中野二丁目,35.701085753,139.682584150
13114,東中野三丁目,35.706426953,139.682603753
13114,東中野四丁目,35.706469800,139.686175500
13114,東中野五丁目,35.706506872,139.686835508
13114,本町一丁目,35.693088697,139.684241656
13114,本町二丁目,35.692126611,139.681016378
13114,本町三丁目,35.693249458,139.677016439
13114,本町四丁目,35.694071256,139.674199261
13114,本町五丁目,35.692842961,139.673755989
13114,本町六丁目,35.694259639,139.668145822
13114,松が丘一丁目,35.716284083,139.671560894
13114,松が丘二丁目,35.717718508,139.669150750
13114,丸山一丁目,35.722911394,139.657781744
13114,丸山二丁目,35.722990350,139.653392833
13114,南台一丁目,35.687463481,139.677951572
13114,南台二丁目,35.682936961,139.672819642
13114,南台三丁目,35.682508958,139.668984575
13114,南台四丁目,35.680750622,139.669257372
13114,南台五丁目,35.680508858,139.664697814
13114,大和町一丁目,35.709744561,139.653842131
13114,大和町二丁目,35.714236608,139.653528678
13114,大和町三丁目,35.709848803,139.649597992
13114,大和町四丁目,35.713097439,139.648866961
13114,弥生町一丁目,35.692452175,139.683558900
13114,弥生町二丁目,35.690203242,139.676927608
13114,弥生町三丁目,35.687515817,139.676112017
13114,弥生町四丁目,35.686481067,139.672265614
13114,弥生町五丁目,35.686227611,139.668849644
13114,弥生町六丁目,35.684823419,139.662380864
13114,若宮一丁目,35.716025100,139.648774647
13114,若宮二丁目,35.715053017,139.645791514
13114,若宮三丁目,35.718450678,139.646760103
13115,阿佐谷北一丁目,35.705550975,139.640987956
13115,阿佐谷北二丁目,35.705069811,139.635911283
13115,阿佐谷北三丁目,35.708393008,139.634541222
13115,阿佐谷北四丁目,35.710155489,139.638254236
13115,阿佐谷北五丁目,35.706404333,139.641805822
13115,阿佐谷北六丁目,35.711854361,139.642432850
13115,阿佐谷南一丁目,35.697860761,139.643434614
13115,阿佐谷南二丁目,35.701772331,139.643604686
13115,阿佐谷南三丁目,35.699700344,139.635293925
13115,天沼一丁目,35.704736689,139.626851264
13115,天沼二丁目,35.704702164,139.625370528
13115,天沼三丁目,35.705310867,139.622631236
13115,井草一丁目,35.723866508,139.626190442
13115,井草二丁目,35.724617531,139.619405492
13115,井草三丁目,35.724875803,139.614463883
13115,井草四丁目,35.724942411,139.612440933
13115,井草五丁目,35.725237289,139.606553697
13115,和泉一丁目,35.672627964,139.660213622
13115,和泉二丁目,35.671730658,139.656901092
13115,和泉三丁目,35.675351600,139.644668767
13115,和泉四丁目,35.678268717,139.657087500
13115,今川一丁目,35.715111028,139.614186981
13115,今川二丁目,35.714904350,139.610894892
13115,今川三丁目,35.714703314,139.607833781
13115,今川四丁目,35.714681847,139.602164294
13115,梅里一丁目,35.694314497,139.654094669
13115,梅里二丁目,35.696779925,139.647932456
13115,永福一丁目,35.670358525,139.650159056
13115,永福二丁目,35.670451794,139.640220964
13115,永福三丁目,35.674035469,139.635873883
13115,永福四丁目,35.676312789,139.643774975
13115,大宮一丁目,35.682810600,139.647122967
13115,大宮二丁目,35.681916275,139.643209867
13115,荻窪一丁目,35.690307025,139.621263458
13115,荻窪二丁目,35.695370436,139.623319811
13115,荻窪三丁目,35.695345408,139.628620842
13115,荻窪四丁目,35.699252772,139.621586064
13115,荻窪五丁目,35.700071281,139.617364983
13115,上井草一丁目,35.719143583,139.613709356
13115,上井草二丁目,35.719126197,139.610689158
13115,上井草三丁目,35.719130603,139.605753289
13115,上井草四丁目,35.717875067,139.599992756
13115,上荻一丁目,35.704662833,139.623275800
13115,上荻二丁目,35.704431014,139.615010625
13115,上荻三丁目,35.705702403,139.609001947
13115,上荻四丁目,35.708691172,139.606088072
13115,上高井戸一丁目,35.669403308,139.615181658
13115,上高井戸二丁目,35.675403364,139.613629194
13115,上高井戸三丁目,35.672227414,139.622159956
13115,久我山一丁目,35.680208747,139.603510822
13115,久我山二丁目,35.680511058,139.606456297
13115,久我山三丁目,35.684091378,139.598048814
13115,久我山四丁目,35.688572725,139.598819133
13115,久我山五丁目,35.685306406,139.605985469
13115,高円寺北一丁目,35.705588256,139.657149567
13115,高円寺北二丁目,35.705635744,139.654242097
13115,高円寺北三丁目,35.705370281,139.647166056
13115,高円寺北四丁目,35.705308300,139.644134381
13115,高円寺南一丁目,35.697579808,139.661923175
13115,高円寺南二丁目,35.698103475,139.654258297
13115,高円寺南三丁目,35.697903089,139.647513469
13115,高円寺南四丁目,35.702016294,139.653806603
13115,高円寺南五丁目,35.701234703,139.660262981
13115,清水一丁目,35.710605261,139.621004975
13115,清水二丁目,35.712357092,139.619269531
13115,清水三丁目,35.715372631,139.621154100
13115,下井草一丁目,35.714232089,139.634729106
13115,下井草二丁目,35.718091275,139.631103728
13115,下井草三丁目,35.716718575,139.626808278
13115,下井草四丁目,35.718197356,139.621981961
13115,下井草五丁目,35.719262881,139.616754050
13115,下高井戸一丁目,35.666652428,139.641395544
13115,下高井戸二丁目,35.667667167,139.640763844
13115,下高井戸三丁目,35.669146986,139.633826844
13115,下高井戸四丁目,35.669784089,139.630765894
13115,下高井戸五丁目,35.670704322,139.623772681
13115,松庵一丁目,35.692849711,139.596108606
13115,松庵二丁目,35.695721775,139.597474189
13115,松庵三丁目,35.698469881,139.597571797
13115,善福寺一丁目,35.711730903,139.601480164
13115,善福寺二丁目,35.709467164,139.595335303
13115,善福寺三丁目,35.717001822,139.596283644
13115,善福寺四丁目,35.717936294,139.593631347
13115,高井戸西一丁目,35.677716125,139.614134922
13115,高井戸西二丁目,35.683475939,139.612523747
13115,高井戸西三丁目,35.686535933,139.615615053
13115,高井戸東一丁目,35.676070317,139.617992564
13115,高井戸東二丁目,35.676370775,139.617397489
13115,高井戸東三丁目,35.682181844,139.625324900
13115,高井戸東四丁目,35.685858781,139.624278111
13115,成田西一丁目,35.682975353,139.636994908
13115,成田西二丁目,35.686304575,139.629946897
13115,成田西三丁目,35.691956744,139.633150708
13115,成田西四丁目,35.692615811,139.625816919
13115,成田東一丁目,35.687391628,139.639723047
13115,成田東二丁目,35.685878178,139.637504975
13115,成田東三丁目,35.694471297,139.641368567
13115,成田東四丁目,35.695001839,139.635794303
13115,成田東五丁目,35.696407525,139.630018286
13115,西荻北一丁目,35.704245958,139.609607711
13115,西荻北二丁目,35.704033650,139.603114858
13115,西荻北三丁目,35.703861675,139.598470636
13115,西荻北四丁目,35.705146428,139.596411650
13115,西荻北五丁目,35.707823694,139.600799661
13115,西荻南一丁目,35.695199911,139.603500592
13115,西荻南二丁目,35.696942619,139.600216622
13115,西荻南三丁目,35.700508775,139.603136525
13115,西荻南四丁目,35.698589839,139.605789983
13115,浜田山一丁目,35.675940847,139.633912244
13115,浜田山二丁目,35.676231947,139.625425164
13115,浜田山三丁目,35.679781286,139.632889706
13115,浜田山四丁目,35.680777906,139.634977428
13115,方南一丁目,35.672921361,139.661347722
13115,方南二丁目,35.680188025,139.659629239
13115,堀ノ内一丁目,35.683436222,139.656573661
13115,堀ノ内二丁目,35.686196311,139.655877722
13115,堀ノ内三丁目,35.690600925,139.654550283
13115,本天沼一丁目,35.712719831,139.633961194
13115,本天沼二丁目,35.711806506,139.629012897
13115,本天沼三丁目,35.711061317,139.622742428
13115,松ノ木一丁目,35.684902264,139.643936567
13115,松ノ木二丁目,35.689317000,139.646103111
13115,松ノ木三丁目,35.692431825,139.646314708
13115,南荻窪一丁目,35.692985550,139.616649561
13115,南荻窪二丁目,35.696513072,139.610577431
13115,南荻窪三丁目,35.700284639,139.613276425
13115,南荻窪四丁目,35.699063372,139.617136000
13115,宮前一丁目,35.689617200,139.613560922
13115,宮前二丁目,35.690239717,139.615956133
13115,宮前三丁目,35.692478964,139.609345350
13115,宮前四丁目,35.688880650,139.608530083
13115,宮前五丁目,35.691378461,139.601802775
13115,桃井一丁目,35.708477050,139.614624489
13115,桃井二丁目,35.710190131,139.611211950
13115,桃井三丁目,35.711241036,139.607663289
13115,桃井四丁目,35.711777944,139.604175425
13115,和田一丁目,35.690474675,139.666286239
13115,和田二丁目,35.687197558,139.661734544
13115,和田三丁目,35.694807997,139.660881411
13116,池袋一丁目,35.733386325,139.712241639
13116,池袋二丁目,35.731824767,139.708248378
13116,池袋三丁目,35.733005394,139.702709131
13116,池袋四丁目,35.736385164,139.709516767
13116,池袋本町一丁目,35.737083358,139.714568436
13116,池袋本町二丁目,35.738902342,139.710999072
13116,池袋本町三丁目,35.741323808,139.712232158
13116,池袋本町四丁目,35.741449044,139.716833206
13116,要町一丁目,35.732772072,139.698891667
13116,要町二丁目,35.733202192,139.694891353
13116,要町三丁目,35.736754842,139.690982714
13116,上池袋一丁目,35.733800017,139.720824089
13116,上池袋二丁目,35.734737861,139.717859658
13116,上池袋三丁目,35.736789161,139.720088778
13116,上池袋四丁目,35.738894353,139.722173214
13116,北大塚一丁目,35.731129858,139.733148769
13116,北大塚二丁目,35.732011822,139.728514569
13116,北大塚三丁目,35.732601103,139.725616336
13116,駒込一丁目,35.732853653,139.749080567
13116,駒込二丁目,35.736166189,139.747006089
13116,駒込三丁目,35.735989950,139.745479189
13116,駒込四丁目,35.735480897,139.744206053
13116,駒込五丁目,35.735656533,139.738261519
13116,駒込六丁目,35.737482258,139.741737219
13116,駒込七丁目,35.738438222,139.739471061
13116,巣鴨一丁目,35.732250394,139.742579333
13116,巣鴨二丁目,35.733841944,139.738523178
13116,巣鴨三丁目,35.732122078,139.735766944
13116,巣鴨四丁目,35.734728208,139.731268797
13116,巣鴨五丁目,35.736761036,139.735297653
13116,千川一丁目,35.737399617,139.694849253
13116,千川二丁目,35.740412589,139.694699619
13116,雑司が谷一丁目,35.718683542,139.721480403
13116,雑司が谷二丁目,35.717103281,139.717751444
13116,雑司が谷三丁目,35.718921714,139.713738428
13116,高田一丁目,35.712633028,139.721911242
13116,高田二丁目,35.713384708,139.714186486
13116,高田三丁目,35.713929967,139.710489586
13116,高松一丁目,35.734691856,139.699851772
13116,高松二丁目,35.736776067,139.698793647
13116,高松三丁目,35.739713547,139.695985936
13116,千早一丁目,35.729731422,139.697421711
13116,千早二丁目,35.730800492,139.693082125
13116,千早三丁目,35.732157306,139.688999617
13116,千早四丁目,35.736125025,139.683816194
13116,長崎一丁目,35.726274828,139.695223614
13116,長崎二丁目,35.726696478,139.693430069
13116,長崎三丁目,35.727517447,139.689507961
13116,長崎四丁目,35.728217619,139.686262219
13116,長崎五丁目,35.729904850,139.683264317
13116,長崎六丁目,35.732824119,139.679830186
13116,西池袋一丁目,35.727489439,139.709309289
13116,西池袋二丁目,35.724370794,139.707838025
13116,西池袋三丁目,35.728484300,139.706554211
13116,西池袋四丁目,35.726159150,139.702470194
13116,西池袋五丁目,35.731614794,139.706800597
13116,西巣鴨一丁目,35.736461125,139.730047544
13116,西巣鴨二丁目,35.736592100,139.729991886
13116,西巣鴨三丁目,35.739261097,139.730202014
13116,西巣鴨四丁目,35.741563083,139.730752481
13116,東池袋一丁目,35.729706847,139.713519044
13116,東池袋二丁目,35.729329153,139.724860169
13116,東池袋三丁目,35.727704161,139.720244753
13116,東池袋四丁目,35.725586200,139.720612247
13116,東池袋五丁目,35.723511442,139.722967928
13116,南池袋一丁目,35.723076603,139.711707450
13116,南池袋二丁目,35.724183911,139.717807739
13116,南池袋三丁目,35.721923817,139.716022769
13116,南池袋四丁目,35.720568256,139.717395217
13116,南大塚一丁目,35.725145911,139.735988953
13116,南大塚二丁目,35.725175853,139.734340672
13116,南大塚三丁目,35.726165347,139.729599564
13116,南長崎一丁目,35.722675983,139.692380483
13116,南長崎二丁目,35.722793222,139.690653450
13116,南長崎三丁目,35.722909292,139.689001783
13116,南長崎四丁目,35.722945444,139.685943514
13116,南長崎五丁目,35.725738456,139.682370650
13116,南長崎六丁目,35.728147297,139.680163131
13116,目白一丁目,35.716619611,139.712208008
13116,目白二丁目,35.719220500,139.712992242
13116,目白三丁目,35.718906044,139.705487336
13116,目白四丁目,35.723305147,139.702708136
13116,目白五丁目,35.721969692,139.697235889
13117,赤羽一丁目,35.778783550,139.720955108
13117,赤羽二丁目,35.778055178,139.723803753
13117,赤羽三丁目,35.783526786,139.720287775
13117,赤羽北一丁目,35.784098222,139.717267858
13117,赤羽北二丁目,35.785647789,139.710839472
13117,赤羽北三丁目,35.783772444,139.708629094
13117,赤羽台一丁目,35.779642272,139.718882458
13117,赤羽台二丁目,35.775425072,139.716562875
13117,赤羽台三丁目,35.780644547,139.718306747
13117,赤羽台四丁目,35.781970778,139.717871697
13117,赤羽西一丁目,35.775191619,139.721556878
13117,赤羽西二丁目,35.771126694,139.721963331
13117,赤羽西三丁目,35.770302814,139.721799317
13117,赤羽西四丁目,35.773235211,139.718767100
13117,赤羽西五丁目,35.772883889,139.712909350
13117,赤羽西六丁目,35.770327381,139.708581608
13117,赤羽南一丁目,35.775054819,139.723309406
13117,赤羽南二丁目,35.771863456,139.723399281
13117,岩淵町,35.782600989,139.726690081
13117,浮間一丁目,35.787408881,139.705410717
13117,浮間二丁目,35.791825544,139.700642533
13117,浮間三丁目,35.785135600,139.702610492
13117,浮間四丁目,35.789930975,139.698598192
13117,浮間五丁目,35.786553011,139.698141222
13117,王子一丁目,35.749136139,139.738872886
13117,王子二丁目,35.756129306,139.735265944
13117,王子三丁目,35.759589633,139.733129211
13117,王子四丁目,35.760780111,139.733021267
13117,王子五丁目,35.762961381,139.734102542
13117,王子六丁目,35.759674289,139.738750925
13117,王子本町一丁目,35.753177022,139.736371919
13117,王子本町二丁目,35.755356742,139.732713067
13117,王子本町三丁目,35.753010286,139.730105436
13117,上十条一丁目,35.758077333,139.726590583
13117,上十条二丁目,35.756910756,139.722152467
13117,上十条三丁目,35.758710572,139.717738100
13117,上十条四丁目,35.763526603,139.718540264
13117,上十条五丁目,35.765205825,139.718887917
13117,上中里一丁目,35.742239936,139.750737272
13117,上中里二丁目,35.743994278,139.754279033
13117,上中里三丁目,35.748980536,139.748611669
13117,神谷一丁目,35.766665297,139.735412356
13117,神谷二丁目,35.768237403,139.729245256
13117,神谷三丁目,35.769890303,139.734444258
13117,岸町一丁目,35.753133942,139.736995353
13117,岸町二丁目,35.758631872,139.732720614
13117,桐ケ丘一丁目,35.776382167,139.711196908
13117,桐ケ丘二丁目,35.781485167,139.713216864
13117,栄町,35.748945511,139.743321528
13117,志茂一丁目,35.775593311,139.733053611
13117,志茂二丁目,35.777754908,139.732442908
13117,志茂三丁目,35.775694211,139.734359611
13117,志茂四丁目,35.779366331,139.731731525
13117,志茂五丁目,35.781584147,139.729999750
13117,十条台一丁目,35.753150172,139.727826714
13117,十条台二丁目,35.753854650,139.721971686
13117,十条仲原一丁目,35.761401858,139.722167197
13117,十条仲原二丁目,35.764230264,139.722155375
13117,十条仲原三丁目,35.766566244,139.722046097
13117,十条仲原四丁目,35.767131700,139.722037269
13117,昭和町一丁目,35.745335108,139.757104006
13117,昭和町二丁目,35.746806458,139.754304214
13117,昭和町三丁目,35.748039400,139.751211831
13117,滝野川一丁目,35.748649842,139.738953547
13117,滝野川二丁目,35.750860644,139.737070769
13117,滝野川三丁目,35.746840153,139.731399086
13117,滝野川四丁目,35.752573797,139.730105586
13117,滝野川五丁目,35.744798014,139.727663108
13117,滝野川六丁目,35.744374769,139.727670478
13117,滝野川七丁目,35.745800008,139.719997172
13117,田端一丁目,35.731777622,139.760069094
13117,田端二丁目,35.732720247,139.758498350
13117,田端三丁目,35.733595028,139.756631044
13117,田端四丁目,35.735786906,139.751324247
13117,田端五丁目,35.736713764,139.759274986
13117,田端六丁目,35.737734242,139.759543933
13117,田端新町一丁目,35.736344933,139.765881097
13117,田端新町二丁目,35.738788064,139.765054639
13117,田端新町三丁目,35.740474717,139.763915214
13117,豊島一丁目,35.756158639,139.739138944
13117,豊島二丁目,35.756235567,139.741556453
13117,豊島三丁目,35.759633550,139.745027831
13117,豊島四丁目,35.762060058,139.747363886
13117,豊島五丁目,35.762763608,139.750515561
13117,豊島六丁目,35.763438128,139.749356406
13117,豊島七丁目,35.762160439,139.745710256
13117,豊島八丁目,35.764078200,139.742259825
13117,中里一丁目,35.735890933,139.751088878
13117,中里二丁目,35.737629019,139.749117419
13117,中里三丁目,35.739209631,139.752411458
13117,中十条一丁目,35.756516189,139.730142981
13117,中十条二丁目,35.760972797,139.726824644
13117,中十条三丁目,35.762963731,139.726730169
13117,中十条四丁目,35.766899453,139.724534622
13117,西が丘一丁目,35.768936125,139.716375289
13117,西が丘二丁目,35.768016458,139.717158836
13117,西が丘三丁目,35.763453856,139.712845650
13117,西ケ原一丁目,35.739334558,139.747790261
13117,西ケ原二丁目,35.744470308,139.744929294
13117,西ケ原三丁目,35.744262956,139.743572347
13117,西ケ原四丁目,35.741974458,139.740148539
13117,東十条一丁目,35.760569886,139.730915869
13117,東十条二丁目,35.761643258,139.728898206
13117,東十条三丁目,35.764089531,139.728239492
13117,東十条四丁目,35.765399936,139.726768403
13117,東十条五丁目,35.767295522,139.725293150
13117,東十条六丁目,35.769298447,139.723921853
13117,東田端一丁目,35.736057419,139.765248594
13117,東田端二丁目,35.739654906,139.761733656
13117,堀船一丁目,35.751065556,139.740146286
13117,堀船二丁目,35.752117539,139.746764783
13117,堀船三丁目,35.757895456,139.746415364
13117,堀船四丁目,35.753712994,139.751088050
13118,荒川一丁目,35.734810942,139.785003656
13118,荒川二丁目,35.735652486,139.784825333
13118,荒川三丁目,35.734669908,139.784384622
13118,荒川四丁目,35.735670925,139.781731094
13118,荒川五丁目,35.737342508,139.776715953
13118,荒川六丁目,35.740715800,139.779023133
13118,荒川七丁目,35.740636083,139.784442244
13118,荒川八丁目,35.738174786,139.787531150
13118,西尾久一丁目,35.744261569,139.764927833
13118,西尾久二丁目,35.747372581,139.765584453
13118,西尾久三丁目,35.750039375,139.765686100
13118,西尾久四丁目,35.743616428,139.761753211
13118,西尾久五丁目,35.747641247,139.761408433
13118,西尾久六丁目,35.750688344,139.761026400
13118,西尾久七丁目,35.747529669,139.757838244
13118,西尾久八丁目,35.752161519,139.757501256
13118,西日暮里一丁目,35.736910858,139.776068728
13118,西日暮里二丁目,35.733327386,139.775183092
13118,西日暮里三丁目,35.728129825,139.769818950
13118,西日暮里四丁目,35.732214481,139.766311658
13118,西日暮里五丁目,35.733930825,139.773447222
13118,西日暮里六丁目,35.737279997,139.773994017
13118,東尾久一丁目,35.737817933,139.772858783
13118,東尾久二丁目,35.741378639,139.774232264
13118,東尾久三丁目,35.743826025,139.775498997
13118,東尾久四丁目,35.739882972,139.768524694
13118,東尾久五丁目,35.745196658,139.769066581
13118,東尾久六丁目,35.744637931,139.775650953
13118,東尾久七丁目,35.749628278,139.776409519
13118,東尾久八丁目,35.749490881,139.771380589
13118,東日暮里一丁目,35.731390842,139.792126411
13118,東日暮里二丁目,35.731855119,139.786811614
13118,東日暮里三丁目,35.732370153,139.783955439
13118,東日暮里四丁目,35.727687408,139.783997292
13118,東日暮里五丁目,35.728429608,139.778698458
13118,東日暮里六丁目,35.732877956,139.778554117
13118,町屋一丁目,35.742763906,139.781263144
13118,町屋二丁目,35.742903169,139.780427331
13118,町屋三丁目,35.745356286,139.782047417
13118,町屋四丁目,35.745492131,139.779760758
13118,町屋五丁目,35.749696092,139.781253325
13118,町屋六丁目,35.749734003,139.784949719
13118,町屋七丁目,35.749538256,139.785524519
13118,町屋八丁目,35.746791586,139.783824206
13118,南千住一丁目,35.733663078,139.788722481
13118,南千住二丁目,35.731050414,139.792288133
13118,南千住三丁目,35.731333056,139.798631919
13118,南千住五丁目,35.731921683,139.792700108
13118,南千住六丁目,35.735888286,139.788824289
13118,南千住七丁目,35.733643872,139.797930197
13119,相生町,35.77575403,139.6831095
13119,赤塚一丁目,35.7694757,139.6517171
13119,赤塚二丁目,35.7709494,139.6440088
13119,赤塚三丁目,35.7775019,139.6415987
13119,赤塚四丁目,35.78232039,139.641531
13119,赤塚五丁目,35.77999173,139.6470992
13119,赤塚六丁目,35.77327263,139.6463556
13119,赤塚七丁目,35.7737542,139.6506176
13119,赤塚八丁目,35.78037861,139.6493955
13119,赤塚新町一丁目,35.76907549,139.6511745
13119,赤塚新町二丁目,35.7712042,139.6428757
13119,赤塚新町三丁目,35.77020337,139.6420284
13119,小豆沢一丁目,35.77455142,139.7045326
13119,小豆沢二丁目,35.77630356,139.7041148
13119,小豆沢三丁目,35.77816753,139.6988479
13119,小豆沢四丁目,35.77955469,139.7030176
13119,泉町,35.76599648,139.7033956
13119,板橋一丁目,35.7456918,139.7182138
13119,板橋二丁目,35.74654267,139.7150265
13119,板橋三丁目,35.74967007,139.7139446
13119,板橋四丁目,35.74865972,139.7219928
13119,稲荷台,35.76144929,139.7151427
13119,大原町,35.76918861,139.7012752
13119,大谷口一丁目,35.74657329,139.6926387
13119,大谷口二丁目,35.74625905,139.6908865
13119,大谷口上町,35.74994081,139.6952793
13119,大谷口北町,35.75233306,139.6919668
13119,大山金井町,35.74598761,139.7101107
13119,大山町,35.74801864,139.7028661
13119,大山西町,35.74719628,139.6989637
13119,大山東町,35.74726842,139.7069692
13119,加賀一丁目,35.75208834,139.7221353
13119,加賀二丁目,35.75428269,139.7152222
13119,上板橋一丁目,35.75989433,139.679476
13119,上板橋二丁目,35.76121701,139.6747964
13119,上板橋三丁目,35.76389969,139.6760644
13119,熊野町,35.74444809,139.7091154
13119,小茂根一丁目,35.74788501,139.6816638
13119,小茂根二丁目,35.74795157,139.6848257
13119,小茂根三丁目,35.75185105,139.6833172
13119,小茂根四丁目,35.74847395,139.6786469
13119,小茂根五丁目,35.74988527,139.6780223
13119,幸町,35.74497729,139.701726
13119,栄町,35.75238399,139.7048701
13119,坂下一丁目,35.78027909,139.690474
13119,坂下二丁目,35.78264364,139.6881296
13119,坂下三丁目,35.7853229,139.6859014
13119,桜川一丁目,35.75614421,139.6772382
13119,桜川二丁目,35.75620434,139.6779427
13119,桜川三丁目,35.75823067,139.6752787
13119,清水町,35.76339278,139.712401
13119,志村一丁目,35.77210326,139.6987766
13119,志村二丁目,35.77630781,139.694471
13119,志村三丁目,35.77890517,139.6915063
13119,新河岸一丁目,35.79266317,139.6713447
13119,新河岸二丁目,35.79326539,139.6636352
13119,新河岸三丁目,35.79648515,139.6557613
13119,大門,35.78147889,139.6493344
13119,高島平一丁目,35.78106921,139.6731495
13119,高島平二丁目,35.78175715,139.6651956
13119,高島平三丁目,35.78433484,139.6541013
13119,高島平四丁目,35.78514451,139.6510972
13119,高島平五丁目,35.78601559,139.6475845
13119,高島平六丁目,35.7932658,139.6490833
13119,高島平七丁目,35.79050099,139.6531121
13119,高島平八丁目,35.78851923,139.6637425
13119,高島平九丁目,35.78800292,139.6701047
13119,東新町一丁目,35.75838043,139.6827365
13119,東新町二丁目,35.75464436,139.6845494
13119,常盤台一丁目,35.75897589,139.6898041
13119,常盤台二丁目,35.75883035,139.6891725
13119,常盤台三丁目,35.75961976,139.6866029
13119,常盤台四丁目,35.76163545,139.6815681
13119,徳丸一丁目,35.767549,139.6671541
13119,徳丸二丁目,35.76825856,139.6642875
13119,徳丸三丁目,35.76887139,139.6610525
13119,徳丸四丁目,35.76923125,139.6540499
13119,徳丸五丁目,35.77574409,139.6595051
13119,徳丸六丁目,35.77599107,139.6643201
13119,徳丸七丁目,35.78057041,139.6650979
13119,徳丸八丁目,35.77968653,139.6581332
13119,中板橋,35.75439547,139.700805
13119,仲宿,35.75714165,139.7134002
13119,中台一丁目,35.76439568,139.6821775
13119,中台二丁目,35.77222255,139.6834871
13119,中台三丁目,35.76884756,139.6790417
13119,仲町,35.75074564,139.7006789
13119,中丸町,35.74072069,139.7070484
13119,成増一丁目,35.7741123,139.6345776
13119,成増二丁目,35.77393702,139.6356496
13119,成増三丁目,35.77661487,139.6350344
13119,成増四丁目,35.78014989,139.6354128
13119,成増五丁目,35.78236825,139.6308375
13119,西台一丁目,35.77150139,139.6712196
13119,西台二丁目,35.77614994,139.6704582
13119,西台三丁目,35.77198193,139.6703035
13119,西台四丁目,35.76772068,139.6688584
13119,蓮沼町,35.76789303,139.7063616
13119,蓮根一丁目,35.77927125,139.6805826
13119,蓮根二丁目,35.78058143,139.6797077
13119,蓮根三丁目,35.78543854,139.6792501
13119,東坂下一丁目,35.78146349,139.6953761
13119,東坂下二丁目,35.78365519,139.6915068
13119,東山町,35.75386553,139.6896003
13119,氷川町,35.75131925,139.7081936
13119,富士見町,35.76116217,139.7019264
13119,双葉町,35.75560513,139.7041136
13119,舟渡一丁目,35.7888438,139.6883569
13119,舟渡二丁目,35.79282385,139.6910176
13119,舟渡三丁目,35.79163197,139.6850948
13119,舟渡四丁目,35.79269753,139.6799028
13119,本町,35.75934762,139.7107641
13119,前野町一丁目,35.76268951,139.6974732
13119,前野町二丁目,35.76330137,139.6915463
13119,前野町三丁目,35.76563413,139.6930359
13119,前野町四丁目,35.76875839,139.6892373
13119,前野町五丁目,35.7693603,139.6873233
13119,前野町六丁目,35.76429931,139.6861712
13119,三園一丁目,35.78605035,139.6443284
13119,三園二丁目,35.79225933,139.6435172
13119,南町,35.73802961,139.7044427
13119,南常盤台一丁目,35.75678211,139.69157
13119,南常盤台二丁目,35.75874013,139.6884138
13119,宮本町,35.76248071,139.7048915
13119,向原一丁目,35.7406762,139.6879154
13119,向原二丁目,35.73992352,139.6852507
13119,向原三丁目,35.74357465,139.6864002
13119,大和町,35.75778957,139.7067065
13119,弥生町,35.75109621,139.6959528
13119,四葉一丁目,35.7761767,139.6539433
13119,四葉二丁目,35.78035962,139.654523
13119,若木一丁目,35.76599066,139.675581
13119,若木二丁目,35.76992334,139.6759918
13119,若木三丁目,35.77233514,139.6763366
13120,旭丘一丁目,35.731016086,139.678187956
13120,旭丘二丁目,35.733417189,139.679117031
13120,旭町一丁目,35.762552675,139.624355753
13120,旭町二丁目,35.766732092,139.623722147
13120,旭町三丁目,35.773502244,139.629257419
13120,大泉学園町一丁目,35.757064550,139.588153931
13120,大泉学園町二丁目,35.754342956,139.586000972
13120,大泉学園町三丁目,35.761926856,139.588109553
13120,大泉学園町四丁目,35.762783742,139.592459344
13120,大泉学園町五丁目,35.763866347,139.587733911
13120,大泉学園町六丁目,35.768500542,139.586958444
13120,大泉学園町七丁目,35.769121811,139.592265758
13120,大泉学園町八丁目,35.769489044,139.595411925
13120,大泉学園町九丁目,35.776917431,139.590033094
13120,大泉町一丁目,35.763798183,139.609590775
13120,大泉町二丁目,35.756581422,139.600907233
13120,大泉町三丁目,35.763069019,139.601205175
13120,大泉町四丁目,35.759079006,139.600507919
13120,大泉町五丁目,35.757422708,139.597920442
13120,大泉町六丁目,35.757080761,139.598047642
13120,春日町一丁目,35.745360275,139.647972397
13120,春日町二丁目,35.753567639,139.649817197
13120,春日町三丁目,35.747339481,139.644384664
13120,春日町四丁目,35.753587544,139.644103733
13120,春日町五丁目,35.745756922,139.640973739
13120,春日町六丁目,35.751707328,139.639108178
13120,上石神井一丁目,35.725354436,139.599520508
13120,上石神井二丁目,35.725645250,139.598029753
13120,上石神井三丁目,35.729515425,139.599312597
13120,上石神井四丁目,35.726547531,139.590197856
13120,上石神井南町,35.723831464,139.599895053
13120,北町一丁目,35.762404631,139.670550103
13120,北町二丁目,35.764391428,139.663429325
13120,北町三丁目,35.766144433,139.656989964
13120,北町五丁目,35.762984542,139.656207347
13120,北町六丁目,35.759844283,139.655987664
13120,北町七丁目,35.762013258,139.655574683
13120,北町八丁目,35.764528525,139.652952894
13120,向山一丁目,35.737585417,139.644715022
13120,向山二丁目,35.738105997,139.644536150
13120,向山三丁目,35.740068247,139.646771364
13120,向山四丁目,35.739780967,139.639288439
13120,小竹町一丁目,35.738818231,139.680031106
13120,小竹町二丁目,35.741588469,139.679642164
13120,栄町,35.736432728,139.672149928
