ISO3155-2,pref,city,url
JP-01,北海道,札幌市中央区,https://saigai.gsi.go.jp/jusho/download/data/01101.zip
JP-01,北海道,札幌市北区,https://saigai.gsi.go.jp/jusho/download/data/01102.zip
JP-01,北海道,札幌市東区,https://saigai.gsi.go.jp/jusho/download/data/01103.zip
JP-01,北海道,札幌市白石区,https://saigai.gsi.go.jp/jusho/download/data/01104.zip
JP-01,北海道,札幌市豊平区,https://saigai.gsi.go.jp/jusho/download/data/01105.zip
JP-01,北海道,札幌市南区,https://saigai.gsi.go.jp/jusho/download/data/01106.zip
JP-01,北海道,札幌市西区,https://saigai.gsi.go.jp/jusho/download/data/01107.zip
JP-01,北海道,札幌市厚別区,https://saigai.gsi.go.jp/jusho/download/data/01108.zip
JP-01,北海道,札幌市手稲区,https://saigai.gsi.go.jp/jusho/download/data/01109.zip
JP-01,北海道,札幌市清田区,https://saigai.gsi.go.jp/jusho/download/data/01110.zip
JP-01,北海道,函館市,https://saigai.gsi.go.jp/jusho/download/data/01202.zip
JP-01,北海道,旭川市,https://saigai.gsi.go.jp/jusho/download/data/01204.zip
JP-01,北海道,室蘭市,https://saigai.gsi.go.jp/jusho/download/data/01205.zip
JP-01,北海道,釧路市,https://saigai.gsi.go.jp/jusho/download/data/01206.zip
JP-01,北海道,帯広市,https://saigai.gsi.go.jp/jusho/download/data/01207.zip
JP-01,北海道,北見市,https://saigai.gsi.go.jp/jusho/download/data/01208.zip
JP-01,北海道,岩見沢市,https://saigai.gsi.go.jp/jusho/download/data/01210.zip
JP-01,北海道,網走市,https://saigai.gsi.go.jp/jusho/download/data/01211.zip
JP-01,北海道,留萌市,https://saigai.gsi.go.jp/jusho/download/data/01212.zip
JP-01,北海道,苫小牧市,https://saigai.gsi.go.jp/jusho/download/data/01213.zip
JP-01,北海道,稚内市,https://saigai.gsi.go.jp/jusho/download/data/01214.zip
JP-01,北海道,美唄市,https://saigai.gsi.go.jp/jusho/download/data/01215.zip
JP-01,北海道,紋別市,https://saigai.gsi.go.jp/jusho/download/data/01219.zip
JP-01,北海道,士別市,https://saigai.gsi.go.jp/jusho/download/data/01220.zip
JP-01,北海道,千歳市,https://saigai.gsi.go.jp/jusho/download/data/01224.zip
JP-01,北海道,滝川市,https://saigai.gsi.go.jp/jusho/download/data/01225.zip
JP-01,北海道,砂川市,https://saigai.gsi.go.jp/jusho/download/data/01226.zip
JP-01,北海道,深川市,https://saigai.gsi.go.jp/jusho/download/data/01228.zip
JP-01,北海道,富良野市,https://saigai.gsi.go.jp/jusho/download/data/01229.zip
JP-01,北海道,恵庭市,https://saigai.gsi.go.jp/jusho/download/data/01231.zip
JP-01,北海道,北斗市,https://saigai.gsi.go.jp/jusho/download/data/01236.zip
JP-01,北海道,七飯町,https://saigai.gsi.go.jp/jusho/download/data/01337.zip
JP-01,北海道,南幌町,https://saigai.gsi.go.jp/jusho/download/data/01423.zip
JP-01,北海道,長沼町,https://saigai.gsi.go.jp/jusho/download/data/01428.zip
JP-01,北海道,沼田町,https://saigai.gsi.go.jp/jusho/download/data/01438.zip
JP-01,北海道,鷹栖町,https://saigai.gsi.go.jp/jusho/download/data/01452.zip
JP-01,北海道,東神楽町,https://saigai.gsi.go.jp/jusho/download/data/01453.zip
JP-01,北海道,当麻町,https://saigai.gsi.go.jp/jusho/download/data/01454.zip
JP-01,北海道,比布町,https://saigai.gsi.go.jp/jusho/download/data/01455.zip
JP-01,北海道,東川町,https://saigai.gsi.go.jp/jusho/download/data/01458.zip
JP-01,北海道,美瑛町,https://saigai.gsi.go.jp/jusho/download/data/01459.zip
JP-01,北海道,上富良野町,https://saigai.gsi.go.jp/jusho/download/data/01460.zip
JP-01,北海道,中富良野町,https://saigai.gsi.go.jp/jusho/download/data/01461.zip
JP-01,北海道,剣淵町,https://saigai.gsi.go.jp/jusho/download/data/01465.zip
JP-01,北海道,小清水町,https://saigai.gsi.go.jp/jusho/download/data/01547.zip
JP-01,北海道,大空町,https://saigai.gsi.go.jp/jusho/download/data/01564.zip
JP-01,北海道,白老町,https://saigai.gsi.go.jp/jusho/download/data/01578.zip
JP-01,北海道,日高町,https://saigai.gsi.go.jp/jusho/download/data/01601.zip
JP-01,北海道,浦河町,https://saigai.gsi.go.jp/jusho/download/data/01607.zip
JP-01,北海道,新ひだか町,https://saigai.gsi.go.jp/jusho/download/data/01610.zip
JP-01,北海道,標茶町,https://saigai.gsi.go.jp/jusho/download/data/01664.zip
JP-01,北海道,弟子屈町,https://saigai.gsi.go.jp/jusho/download/data/01665.zip
JP-02,青森県,青森市,https://saigai.gsi.go.jp/jusho/download/data/02201.zip
JP-02,青森県,八戸市,https://saigai.gsi.go.jp/jusho/download/data/02203.zip
JP-02,青森県,五所川原市,https://saigai.gsi.go.jp/jusho/download/data/02205.zip
JP-02,青森県,十和田市,https://saigai.gsi.go.jp/jusho/download/data/02206.zip
JP-02,青森県,三沢市,https://saigai.gsi.go.jp/jusho/download/data/02207.zip
JP-02,青森県,むつ市,https://saigai.gsi.go.jp/jusho/download/data/02208.zip
JP-03,岩手県,盛岡市,https://saigai.gsi.go.jp/jusho/download/data/03201.zip
JP-03,岩手県,宮古市,https://saigai.gsi.go.jp/jusho/download/data/03202.zip
JP-03,岩手県,花巻市,https://saigai.gsi.go.jp/jusho/download/data/03205.zip
JP-03,岩手県,北上市,https://saigai.gsi.go.jp/jusho/download/data/03206.zip
JP-03,岩手県,久慈市,https://saigai.gsi.go.jp/jusho/download/data/03207.zip
JP-03,岩手県,遠野市,https://saigai.gsi.go.jp/jusho/download/data/03208.zip
JP-03,岩手県,一関市,https://saigai.gsi.go.jp/jusho/download/data/03209.zip
JP-03,岩手県,釜石市,https://saigai.gsi.go.jp/jusho/download/data/03211.zip
JP-03,岩手県,奥州市,https://saigai.gsi.go.jp/jusho/download/data/03215.zip
JP-03,岩手県,矢巾町,https://saigai.gsi.go.jp/jusho/download/data/03322.zip
JP-03,岩手県,大槌町,https://saigai.gsi.go.jp/jusho/download/data/03461.zip
JP-03,岩手県,山田町,https://saigai.gsi.go.jp/jusho/download/data/03482.zip
JP-04,宮城県,仙台市青葉区,https://saigai.gsi.go.jp/jusho/download/data/04101.zip
JP-04,宮城県,仙台市宮城野区,https://saigai.gsi.go.jp/jusho/download/data/04102.zip
JP-04,宮城県,仙台市若林区,https://saigai.gsi.go.jp/jusho/download/data/04103.zip
JP-04,宮城県,仙台市太白区,https://saigai.gsi.go.jp/jusho/download/data/04104.zip
JP-04,宮城県,仙台市泉区,https://saigai.gsi.go.jp/jusho/download/data/04105.zip
JP-04,宮城県,石巻市,https://saigai.gsi.go.jp/jusho/download/data/04202.zip
JP-04,宮城県,塩竈市,https://saigai.gsi.go.jp/jusho/download/data/04203.zip
JP-04,宮城県,気仙沼市,https://saigai.gsi.go.jp/jusho/download/data/04205.zip
JP-04,宮城県,白石市,https://saigai.gsi.go.jp/jusho/download/data/04206.zip
JP-04,宮城県,名取市,https://saigai.gsi.go.jp/jusho/download/data/04207.zip
JP-04,宮城県,多賀城市,https://saigai.gsi.go.jp/jusho/download/data/04209.zip
JP-04,宮城県,岩沼市,https://saigai.gsi.go.jp/jusho/download/data/04211.zip
JP-04,宮城県,栗原市,https://saigai.gsi.go.jp/jusho/download/data/04213.zip
JP-04,宮城県,大崎市,https://saigai.gsi.go.jp/jusho/download/data/04215.zip
JP-04,宮城県,富谷市,https://saigai.gsi.go.jp/jusho/download/data/04216.zip
JP-04,宮城県,柴田町,https://saigai.gsi.go.jp/jusho/download/data/04323.zip
JP-04,宮城県,七ヶ浜町,https://saigai.gsi.go.jp/jusho/download/data/04404.zip
JP-05,秋田県,能代市,https://saigai.gsi.go.jp/jusho/download/data/05202.zip
JP-05,秋田県,横手市,https://saigai.gsi.go.jp/jusho/download/data/05203.zip
JP-05,秋田県,大館市,https://saigai.gsi.go.jp/jusho/download/data/05204.zip
JP-05,秋田県,湯沢市,https://saigai.gsi.go.jp/jusho/download/data/05207.zip
JP-05,秋田県,大仙市,https://saigai.gsi.go.jp/jusho/download/data/05212.zip
JP-05,秋田県,北秋田市,https://saigai.gsi.go.jp/jusho/download/data/05213.zip
JP-06,山形県,山形市,https://saigai.gsi.go.jp/jusho/download/data/06201.zip
JP-06,山形県,米沢市,https://saigai.gsi.go.jp/jusho/download/data/06202.zip
JP-06,山形県,鶴岡市,https://saigai.gsi.go.jp/jusho/download/data/06203.zip
JP-06,山形県,酒田市,https://saigai.gsi.go.jp/jusho/download/data/06204.zip
JP-06,山形県,新庄市,https://saigai.gsi.go.jp/jusho/download/data/06205.zip
JP-06,山形県,寒河江市,https://saigai.gsi.go.jp/jusho/download/data/06206.zip
JP-06,山形県,上山市,https://saigai.gsi.go.jp/jusho/download/data/06207.zip
JP-06,山形県,村山市,https://saigai.gsi.go.jp/jusho/download/data/06208.zip
JP-06,山形県,長井市,https://saigai.gsi.go.jp/jusho/download/data/06209.zip
JP-06,山形県,天童市,https://saigai.gsi.go.jp/jusho/download/data/06210.zip
JP-06,山形県,東根市,https://saigai.gsi.go.jp/jusho/download/data/06211.zip
JP-06,山形県,尾花沢市,https://saigai.gsi.go.jp/jusho/download/data/06212.zip
JP-07,福島県,福島市,https://saigai.gsi.go.jp/jusho/download/data/07201.zip
JP-07,福島県,会津若松市,https://saigai.gsi.go.jp/jusho/download/data/07202.zip
JP-07,福島県,郡山市,https://saigai.gsi.go.jp/jusho/download/data/07203.zip
JP-08,茨城県,水戸市,https://saigai.gsi.go.jp/jusho/download/data/08201.zip
JP-08,茨城県,土浦市,https://saigai.gsi.go.jp/jusho/download/data/08203.zip
JP-08,茨城県,古河市,https://saigai.gsi.go.jp/jusho/download/data/08204.zip
JP-08,茨城県,石岡市,https://saigai.gsi.go.jp/jusho/download/data/08205.zip
JP-08,茨城県,笠間市,https://saigai.gsi.go.jp/jusho/download/data/08216.zip
JP-08,茨城県,取手市,https://saigai.gsi.go.jp/jusho/download/data/08217.zip
JP-08,茨城県,ひたちなか市,https://saigai.gsi.go.jp/jusho/download/data/08221.zip
JP-08,茨城県,鹿嶋市,https://saigai.gsi.go.jp/jusho/download/data/08222.zip
JP-08,茨城県,筑西市,https://saigai.gsi.go.jp/jusho/download/data/08227.zip
JP-08,茨城県,坂東市,https://saigai.gsi.go.jp/jusho/download/data/08228.zip
JP-08,茨城県,かすみがうら市,https://saigai.gsi.go.jp/jusho/download/data/08230.zip
JP-08,茨城県,神栖市,https://saigai.gsi.go.jp/jusho/download/data/08232.zip
JP-08,茨城県,東海村,https://saigai.gsi.go.jp/jusho/download/data/08341.zip
JP-08,茨城県,阿見町,https://saigai.gsi.go.jp/jusho/download/data/08443.zip
JP-09,栃木県,宇都宮市,https://saigai.gsi.go.jp/jusho/download/data/09201.zip
JP-09,栃木県,栃木市,https://saigai.gsi.go.jp/jusho/download/data/09203.zip
JP-09,栃木県,佐野市,https://saigai.gsi.go.jp/jusho/download/data/09204.zip
JP-09,栃木県,鹿沼市,https://saigai.gsi.go.jp/jusho/download/data/09205.zip
JP-09,栃木県,日光市,https://saigai.gsi.go.jp/jusho/download/data/09206.zip
JP-09,栃木県,小山市,https://saigai.gsi.go.jp/jusho/download/data/09208.zip
JP-09,栃木県,大田原市,https://saigai.gsi.go.jp/jusho/download/data/09210.zip
JP-09,栃木県,矢板市,https://saigai.gsi.go.jp/jusho/download/data/09211.zip
JP-09,栃木県,那須塩原市,https://saigai.gsi.go.jp/jusho/download/data/09213.zip
JP-09,栃木県,さくら市,https://saigai.gsi.go.jp/jusho/download/data/09214.zip
JP-09,栃木県,那須烏山市,https://saigai.gsi.go.jp/jusho/download/data/09215.zip
JP-09,栃木県,下野市,https://saigai.gsi.go.jp/jusho/download/data/09216.zip
JP-09,栃木県,壬生町,https://saigai.gsi.go.jp/jusho/download/data/09361.zip
JP-10,群馬県,前橋市,https://saigai.gsi.go.jp/jusho/download/data/10201.zip
JP-10,群馬県,高崎市,https://saigai.gsi.go.jp/jusho/download/data/10202.zip
JP-10,群馬県,桐生市,https://saigai.gsi.go.jp/jusho/download/data/10203.zip
JP-10,群馬県,太田市,https://saigai.gsi.go.jp/jusho/download/data/10205.zip
JP-10,群馬県,館林市,https://saigai.gsi.go.jp/jusho/download/data/10207.zip
JP-10,群馬県,安中市,https://saigai.gsi.go.jp/jusho/download/data/10211.zip
JP-10,群馬県,大泉町,https://saigai.gsi.go.jp/jusho/download/data/10524.zip
JP-11,埼玉県,さいたま市西区,https://saigai.gsi.go.jp/jusho/download/data/11101.zip
